"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2024-12-31 23:00:00","2025-01-01 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3453249,3453249,0.76198875904083,0,0
"2025-01-01 00:00:00","2025-01-01 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3110750,3110750,0.68641322851181,0,0
"2025-01-01 01:00:00","2025-01-01 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3376750,3376750,0.74510872364044,0,0
"2025-01-01 02:00:00","2025-01-01 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3414750,3414750,0.75349348783493,0,0
"2025-01-01 03:00:00","2025-01-01 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3155250,3155250,0.69623273611069,0,0
"2025-01-01 04:00:00","2025-01-01 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2714499,2714499,0.59897702932358,0,0
"2025-01-01 05:00:00","2025-01-01 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2826000,2826000,0.62358075380325,0,0
"2025-01-01 06:00:00","2025-01-01 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2691500,2691500,0.59390223026276,0,0
"2025-01-01 07:00:00","2025-01-01 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2566501,2566501,0.56632024049759,0,0
"2025-01-01 08:00:00","2025-01-01 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2249750,2249750,0.49642649292946,0,0
"2025-01-01 09:00:00","2025-01-01 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2035250,2035250,0.44909524917603,0,0
"2025-01-01 10:00:00","2025-01-01 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1573501,1573501,0.34720650315285,0,0
"2025-01-01 11:00:00","2025-01-01 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1518000,1518000,0.3349597454071,0,0
"2025-01-01 12:00:00","2025-01-01 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1817250,1817250,0.40099149942398,0,0
"2025-01-01 13:00:00","2025-01-01 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1998750,1998750,0.44104126095772,0,0
"2025-01-01 14:00:00","2025-01-01 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2567250,2567250,0.56648522615433,0,0
"2025-01-01 15:00:00","2025-01-01 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3314000,3314000,0.73126226663589,0,0
"2025-01-01 16:00:00","2025-01-01 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3651249,3651249,0.80567902326584,0,0
"2025-01-01 17:00:00","2025-01-01 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3621251,3621251,0.7990597486496,0,0
"2025-01-01 18:00:00","2025-01-01 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3423001,3423001,0.75531423091888,0,0
"2025-01-01 19:00:00","2025-01-01 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3645000,3645000,0.80430024862289,0,0
"2025-01-01 20:00:00","2025-01-01 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3433001,3433001,0.75752073526382,0,0
"2025-01-01 21:00:00","2025-01-01 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3283750,3283750,0.72458750009537,0,0
"2025-01-01 22:00:00","2025-01-01 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3208000,3208000,0.70787250995636,0,0
"2025-01-01 23:00:00","2025-01-02 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2405000,2405000,0.53068375587463,0,0
"2025-01-02 00:00:00","2025-01-02 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1860750,1860750,0.41059026122093,0,0
"2025-01-02 01:00:00","2025-01-02 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1584750,1584750,0.34968873858452,0,0
"2025-01-02 02:00:00","2025-01-02 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1469249,1469249,0.3242025077343,0,0
"2025-01-02 03:00:00","2025-01-02 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1377000,1377000,0.30384674668312,0,0
"2025-01-02 04:00:00","2025-01-02 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1430751,1430751,0.3157075047493,0,0
"2025-01-02 05:00:00","2025-01-02 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1360500,1360500,0.30020573735237,0,0
"2025-01-02 06:00:00","2025-01-02 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1153749,1153749,0.2545844912529,0,0
"2025-01-02 07:00:00","2025-01-02 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1305001,1305001,0.28795975446701,0,0
"2025-01-02 08:00:00","2025-01-02 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1113749,1113749,0.24575799703598,0,0
"2025-01-02 09:00:00","2025-01-02 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,925000,925000,0.20410925149918,0,0
"2025-01-02 10:00:00","2025-01-02 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1451499,1451499,0.32028549909592,0,0
"2025-01-02 11:00:00","2025-01-02 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1697502,1697502,0.37456825375557,0,0
"2025-01-02 12:00:00","2025-01-02 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2377998,2377998,0.52472549676895,0,0
"2025-01-02 13:00:00","2025-01-02 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2788500,2788500,0.6153062582016,0,0
"2025-01-02 14:00:00","2025-01-02 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2867001,2867001,0.63262802362442,0,0
"2025-01-02 15:00:00","2025-01-02 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2964750,2964750,0.65419727563858,0,0
"2025-01-02 16:00:00","2025-01-02 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3126500,3126500,0.68988877534866,0,0
"2025-01-02 17:00:00","2025-01-02 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3434500,3434500,0.75785148143768,0,0
"2025-01-02 18:00:00","2025-01-02 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3284001,3284001,0.72464275360107,0,0
"2025-01-02 19:00:00","2025-01-02 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3289000,3289000,0.72574573755264,0,0
"2025-01-02 20:00:00","2025-01-02 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3244750,3244750,0.71598172187805,0,0
"2025-01-02 21:00:00","2025-01-02 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3004500,3004500,0.66296827793121,0,0
"2025-01-02 22:00:00","2025-01-02 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2411750,2411750,0.53217297792435,0,0
"2025-01-02 23:00:00","2025-01-03 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2539500,2539500,0.56036251783371,0,0
"2025-01-03 00:00:00","2025-01-03 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2805499,2805499,0.61905699968338,0,0
"2025-01-03 01:00:00","2025-01-03 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2857749,2857749,0.6305867433548,0,0
"2025-01-03 02:00:00","2025-01-03 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3126250,3126250,0.68983352184296,0,0
"2025-01-03 03:00:00","2025-01-03 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3400750,3400750,0.75040423870087,0,0
"2025-01-03 04:00:00","2025-01-03 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3597249,3597249,0.79376351833344,0,0
"2025-01-03 05:00:00","2025-01-03 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3657000,3657000,0.80694800615311,0,0
"2025-01-03 06:00:00","2025-01-03 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3608250,3608250,0.79619097709656,0,0
"2025-01-03 07:00:00","2025-01-03 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3650250,3650250,0.80545872449875,0,0
"2025-01-03 08:00:00","2025-01-03 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3537000,3537000,0.78046900033951,0,0
"2025-01-03 09:00:00","2025-01-03 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3459750,3459750,0.76342326402664,0,0
"2025-01-03 10:00:00","2025-01-03 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3474250,3474250,0.7666227221489,0,0
"2025-01-03 11:00:00","2025-01-03 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3640001,3640001,0.80319702625275,0,0
"2025-01-03 12:00:00","2025-01-03 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3508501,3508501,0.77418076992035,0,0
"2025-01-03 13:00:00","2025-01-03 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3450250,3450250,0.76132702827454,0,0
"2025-01-03 14:00:00","2025-01-03 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3198751,3198751,0.70583176612854,0,0
"2025-01-03 15:00:00","2025-01-03 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3172251,3172251,0.69998401403427,0,0
"2025-01-03 16:00:00","2025-01-03 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3081250,3081250,0.67990398406982,0,0
"2025-01-03 17:00:00","2025-01-03 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2850250,2850250,0.62893176078796,0,0
"2025-01-03 18:00:00","2025-01-03 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2428750,2428750,0.53592425584793,0,0
"2025-01-03 19:00:00","2025-01-03 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2179749,2179749,0.48098000884056,0,0
"2025-01-03 20:00:00","2025-01-03 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1614000,1614000,0.35614275932312,0,0
"2025-01-03 21:00:00","2025-01-03 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1395250,1395250,0.30787375569344,0,0
"2025-01-03 22:00:00","2025-01-03 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1189000,1189000,0.26236298680305,0,0
"2025-01-03 23:00:00","2025-01-04 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,887750,887750,0.19588950276375,0,0
"2025-01-04 00:00:00","2025-01-04 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1015000,1015000,0.22396825253963,0,0
"2025-01-04 01:00:00","2025-01-04 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,655250,655250,0.14458650350571,0,0
"2025-01-04 02:00:00","2025-01-04 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,371500,371500,0.081974647939205,0,0
"2025-01-04 03:00:00","2025-01-04 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,413500,413500,0.091242246329784,0,0
"2025-01-04 04:00:00","2025-01-04 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,491250,491250,0.1083984747529,0,0
"2025-01-04 05:00:00","2025-01-04 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,519999,519999,0.11474224925041,0,0
"2025-01-04 06:00:00","2025-01-04 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,733750,733750,0.16190800070763,0,0
"2025-01-04 07:00:00","2025-01-04 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1103501,1103501,0.24349674582481,0,0
"2025-01-04 08:00:00","2025-01-04 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1285249,1285249,0.28360098600388,0,0
"2025-01-04 09:00:00","2025-01-04 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1586250,1586250,0.35001975297928,0,0
"2025-01-04 10:00:00","2025-01-04 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1516999,1516999,0.3347387611866,0,0
"2025-01-04 11:00:00","2025-01-04 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1645500,1645500,0.36309325695038,0,0
"2025-01-04 12:00:00","2025-01-04 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1550750,1550750,0.34218600392342,0,0
"2025-01-04 13:00:00","2025-01-04 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,964500,964500,0.21282525360584,0,0
"2025-01-04 14:00:00","2025-01-04 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,815000,815000,0.17983700335026,0,0
"2025-01-04 15:00:00","2025-01-04 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,567251,567251,0.12516875565052,0,0
"2025-01-04 16:00:00","2025-01-04 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,567750,567750,0.12527899444103,0,0
"2025-01-04 17:00:00","2025-01-04 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,688500,688500,0.15192325413227,0,0
"2025-01-04 18:00:00","2025-01-04 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,778750,778750,0.17183774709702,0,0
"2025-01-04 19:00:00","2025-01-04 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,848499,848499,0.18722850084305,0,0
"2025-01-04 20:00:00","2025-01-04 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,954252,954252,0.21056374907494,0,0
"2025-01-04 21:00:00","2025-01-04 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1429250,1429250,0.31537625193596,0,0
"2025-01-04 22:00:00","2025-01-04 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1811000,1811000,0.39961275458336,0,0
"2025-01-04 23:00:00","2025-01-05 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2143001,2143001,0.47287151217461,0,0
"2025-01-05 00:00:00","2025-01-05 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2131250,2131250,0.47027826309204,0,0
"2025-01-05 01:00:00","2025-01-05 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2075000,2075000,0.45786648988724,0,0
"2025-01-05 02:00:00","2025-01-05 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2511500,2511500,0.55418372154236,0,0
"2025-01-05 03:00:00","2025-01-05 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2775000,2775000,0.61232727766037,0,0
"2025-01-05 04:00:00","2025-01-05 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2967251,2967251,0.65474927425385,0,0
"2025-01-05 05:00:00","2025-01-05 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3522750,3522750,0.77732449769974,0,0
"2025-01-05 06:00:00","2025-01-05 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3618749,3618749,0.79850751161575,0,0
"2025-01-05 07:00:00","2025-01-05 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3748750,3748750,0.82719326019287,0,0
"2025-01-05 08:00:00","2025-01-05 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3460250,3460250,0.76353347301483,0,0
"2025-01-05 09:00:00","2025-01-05 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3205750,3205750,0.70737600326538,0,0
"2025-01-05 10:00:00","2025-01-05 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3778499,3778499,0.83375775814056,0,0
"2025-01-05 11:00:00","2025-01-05 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3825250,3825250,0.844074010849,0,0
"2025-01-05 12:00:00","2025-01-05 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3822249,3822249,0.8434117436409,0,0
"2025-01-05 13:00:00","2025-01-05 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3910248,3910248,0.86282950639725,0,0
"2025-01-05 14:00:00","2025-01-05 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3925250,3925250,0.86613976955414,0,0
"2025-01-05 15:00:00","2025-01-05 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3912000,3912000,0.86321598291397,0,0
"2025-01-05 16:00:00","2025-01-05 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3905001,3905001,0.86167150735855,0,0
"2025-01-05 17:00:00","2025-01-05 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3851500,3851500,0.84986627101898,0,0
"2025-01-05 18:00:00","2025-01-05 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3700000,3700000,0.81643652915955,0,0
"2025-01-05 19:00:00","2025-01-05 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3537499,3537499,0.78057926893234,0,0
"2025-01-05 20:00:00","2025-01-05 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3584500,3584500,0.79095023870468,0,0
"2025-01-05 21:00:00","2025-01-05 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3757501,3757501,0.82912474870682,0,0
"2025-01-05 22:00:00","2025-01-05 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3785499,3785499,0.83530247211456,0,0
"2025-01-05 23:00:00","2025-01-06 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3731750,3731750,0.82344222068787,0,0
"2025-01-06 00:00:00","2025-01-06 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3760000,3760000,0.8296759724617,0,0
"2025-01-06 01:00:00","2025-01-06 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3762250,3762250,0.83017247915268,0,0
"2025-01-06 02:00:00","2025-01-06 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3738500,3738500,0.8249317407608,0,0
"2025-01-06 03:00:00","2025-01-06 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3733000,3733000,0.82371824979782,0,0
"2025-01-06 04:00:00","2025-01-06 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3741750,3741750,0.82564872503281,0,0
"2025-01-06 05:00:00","2025-01-06 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3776502,3776502,0.83331698179245,0,0
"2025-01-06 06:00:00","2025-01-06 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3833499,3833499,0.84589397907257,0,0
"2025-01-06 07:00:00","2025-01-06 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3869499,3869499,0.85383772850037,0,0
"2025-01-06 08:00:00","2025-01-06 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3854500,3854500,0.85052824020386,0,0
"2025-01-06 09:00:00","2025-01-06 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3779250,3779250,0.83392375707626,0,0
"2025-01-06 10:00:00","2025-01-06 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3844750,3844750,0.84837675094604,0,0
"2025-01-06 11:00:00","2025-01-06 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3767500,3767500,0.83133101463318,0,0
"2025-01-06 12:00:00","2025-01-06 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3647750,3647750,0.80490702390671,0,0
"2025-01-06 13:00:00","2025-01-06 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3465750,3465750,0.76474702358246,0,0
"2025-01-06 14:00:00","2025-01-06 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3590500,3590500,0.79227423667908,0,0
"2025-01-06 15:00:00","2025-01-06 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3484750,3484750,0.76893973350525,0,0
"2025-01-06 16:00:00","2025-01-06 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3594500,3594500,0.79315674304962,0,0
"2025-01-06 17:00:00","2025-01-06 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3576251,3576251,0.78912997245789,0,0
"2025-01-06 18:00:00","2025-01-06 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3650500,3650500,0.80551373958588,0,0
"2025-01-06 19:00:00","2025-01-06 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3694501,3694501,0.81522327661514,0,0
"2025-01-06 20:00:00","2025-01-06 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3530000,3530000,0.77892452478409,0,0
"2025-01-06 21:00:00","2025-01-06 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3357498,3357498,0.74086052179337,0,0
"2025-01-06 22:00:00","2025-01-06 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3332500,3332500,0.73534452915192,0,0
"2025-01-06 23:00:00","2025-01-07 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3240250,3240250,0.71498876810074,0,0
"2025-01-07 00:00:00","2025-01-07 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3233000,3233000,0.71338897943497,0,0
"2025-01-07 01:00:00","2025-01-07 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3124751,3124751,0.6895027756691,0,0
"2025-01-07 02:00:00","2025-01-07 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3021251,3021251,0.66666477918625,0,0
"2025-01-07 03:00:00","2025-01-07 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2964750,2964750,0.65419727563858,0,0
"2025-01-07 04:00:00","2025-01-07 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3040250,3040250,0.67085701227188,0,0
"2025-01-07 05:00:00","2025-01-07 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3189250,3189250,0.70373499393463,0,0
"2025-01-07 06:00:00","2025-01-07 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3456751,3456751,0.76276123523712,0,0
"2025-01-07 07:00:00","2025-01-07 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3572750,3572750,0.7883574962616,0,0
"2025-01-07 08:00:00","2025-01-07 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3468751,3468751,0.76540952920914,0,0
"2025-01-07 09:00:00","2025-01-07 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3493750,3493750,0.77092552185059,0,0
"2025-01-07 10:00:00","2025-01-07 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3240000,3240000,0.71493351459503,0,0
"2025-01-07 11:00:00","2025-01-07 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2896750,2896750,0.63919252157211,0,0
"2025-01-07 12:00:00","2025-01-07 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2725251,2725251,0.6013497710228,0,0
"2025-01-07 13:00:00","2025-01-07 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2785250,2785250,0.61458897590637,0,0
"2025-01-07 14:00:00","2025-01-07 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2878500,2878500,0.6351655125618,0,0
"2025-01-07 15:00:00","2025-01-07 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3112751,3112751,0.68685477972031,0,0
"2025-01-07 16:00:00","2025-01-07 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3435252,3435252,0.75801748037338,0,0
"2025-01-07 17:00:00","2025-01-07 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3522250,3522250,0.77721452713013,0,0
"2025-01-07 18:00:00","2025-01-07 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3527749,3527749,0.77842777967453,0,0
"2025-01-07 19:00:00","2025-01-07 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3664000,3664000,0.80849277973175,0,0
"2025-01-07 20:00:00","2025-01-07 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3783999,3783999,0.83497148752213,0,0
"2025-01-07 21:00:00","2025-01-07 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3741000,3741000,0.82548350095749,0,0
"2025-01-07 22:00:00","2025-01-07 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3743250,3743250,0.82598000764847,0,0
"2025-01-07 23:00:00","2025-01-08 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3805250,3805250,0.83966076374054,0,0
"2025-01-08 00:00:00","2025-01-08 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3812500,3812500,0.84126073122025,0,0
"2025-01-08 01:00:00","2025-01-08 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3635749,3635749,0.80225872993469,0,0
"2025-01-08 02:00:00","2025-01-08 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3579250,3579250,0.78979176282883,0,0
"2025-01-08 03:00:00","2025-01-08 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3472500,3472500,0.76623648405075,0,0
"2025-01-08 04:00:00","2025-01-08 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3199251,3199251,0.70594173669815,0,0
"2025-01-08 05:00:00","2025-01-08 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2763250,2763250,0.60973477363586,0,0
"2025-01-08 06:00:00","2025-01-08 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2556249,2556249,0.56405824422836,0,0
"2025-01-08 07:00:00","2025-01-08 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2358750,2358750,0.52047801017761,0,0
"2025-01-08 08:00:00","2025-01-08 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2085000,2085000,0.46007299423218,0,0
"2025-01-08 09:00:00","2025-01-08 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1771752,1771752,0.39095225930214,0,0
"2025-01-08 10:00:00","2025-01-08 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1395250,1395250,0.30787399411201,0,0
"2025-01-08 11:00:00","2025-01-08 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1118750,1118750,0.24686150252819,0,0
"2025-01-08 12:00:00","2025-01-08 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,925249,925249,0.2041639983654,0,0
"2025-01-08 13:00:00","2025-01-08 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,708251,708251,0.15628150105476,0,0
