"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2024-12-31 23:00:00","2025-01-01 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 00:00:00","2025-01-01 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 01:00:00","2025-01-01 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 02:00:00","2025-01-01 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 03:00:00","2025-01-01 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 04:00:00","2025-01-01 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 05:00:00","2025-01-01 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 06:00:00","2025-01-01 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 07:00:00","2025-01-01 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 08:00:00","2025-01-01 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,21315,21315,0.00091228872770444,0,0
"2025-01-01 09:00:00","2025-01-01 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,232425,232425,0.0099478447809815,0,0
"2025-01-01 10:00:00","2025-01-01 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,373378,373378,0.015980575233698,0,0
"2025-01-01 11:00:00","2025-01-01 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,430200,430200,0.018412450328469,0,0
"2025-01-01 12:00:00","2025-01-01 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,437034,437034,0.018704850226641,0,0
"2025-01-01 13:00:00","2025-01-01 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,282121,282121,0.012074587866664,0,0
"2025-01-01 14:00:00","2025-01-01 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,64452,64452,0.0027584889903665,0,0
"2025-01-01 15:00:00","2025-01-01 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,971,971,4.1557723307051E-5,0,0
"2025-01-01 16:00:00","2025-01-01 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 17:00:00","2025-01-01 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 18:00:00","2025-01-01 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 19:00:00","2025-01-01 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 20:00:00","2025-01-01 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 21:00:00","2025-01-01 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 22:00:00","2025-01-01 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 23:00:00","2025-01-02 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 00:00:00","2025-01-02 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 01:00:00","2025-01-02 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 02:00:00","2025-01-02 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 03:00:00","2025-01-02 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 04:00:00","2025-01-02 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 05:00:00","2025-01-02 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 06:00:00","2025-01-02 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 07:00:00","2025-01-02 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 08:00:00","2025-01-02 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,370111,370111,0.015838865190744,0,0
"2025-01-02 09:00:00","2025-01-02 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2939849,2939849,0.12580999732018,0,0
"2025-01-02 10:00:00","2025-01-02 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5432527,5432527,0.23248225450516,0,0
"2025-01-02 11:00:00","2025-01-02 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7437300,7437300,0.31827399134636,0,0
"2025-01-02 12:00:00","2025-01-02 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6129497,6129497,0.26230624318123,0,0
"2025-01-02 13:00:00","2025-01-02 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3801970,3801970,0.16270099580288,0,0
"2025-01-02 14:00:00","2025-01-02 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1922372,1922372,0.08226515352726,0,0
"2025-01-02 15:00:00","2025-01-02 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,304762,304762,0.013041824102402,0,0
"2025-01-02 16:00:00","2025-01-02 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 17:00:00","2025-01-02 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 18:00:00","2025-01-02 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 19:00:00","2025-01-02 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 20:00:00","2025-01-02 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 21:00:00","2025-01-02 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 22:00:00","2025-01-02 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 23:00:00","2025-01-03 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 00:00:00","2025-01-03 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 01:00:00","2025-01-03 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 02:00:00","2025-01-03 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 03:00:00","2025-01-03 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 04:00:00","2025-01-03 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 05:00:00","2025-01-03 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 06:00:00","2025-01-03 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 07:00:00","2025-01-03 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 08:00:00","2025-01-03 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,388593,388593,0.016627680510283,0,0
"2025-01-03 09:00:00","2025-01-03 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2756707,2756707,0.11795745044947,0,0
"2025-01-03 10:00:00","2025-01-03 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4192060,4192060,0.17937450110912,0,0
"2025-01-03 11:00:00","2025-01-03 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3402023,3402023,0.14556850492954,0,0
"2025-01-03 12:00:00","2025-01-03 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2460459,2460459,0.10527954995632,0,0
"2025-01-03 13:00:00","2025-01-03 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2129845,2129845,0.09113260358572,0,0
"2025-01-03 14:00:00","2025-01-03 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1597406,1597406,0.068350046873093,0,0
"2025-01-03 15:00:00","2025-01-03 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,343686,343686,0.014705632813275,0,0
"2025-01-03 16:00:00","2025-01-03 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 17:00:00","2025-01-03 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 18:00:00","2025-01-03 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 19:00:00","2025-01-03 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 20:00:00","2025-01-03 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 21:00:00","2025-01-03 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 22:00:00","2025-01-03 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 23:00:00","2025-01-04 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 00:00:00","2025-01-04 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 01:00:00","2025-01-04 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 02:00:00","2025-01-04 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 03:00:00","2025-01-04 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 04:00:00","2025-01-04 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 05:00:00","2025-01-04 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 06:00:00","2025-01-04 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 07:00:00","2025-01-04 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 08:00:00","2025-01-04 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,134537,134537,0.0057560186833143,0,0
"2025-01-04 09:00:00","2025-01-04 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,949106,949106,0.040606375783682,0,0
"2025-01-04 10:00:00","2025-01-04 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1588975,1588975,0.067982047796249,0,0
"2025-01-04 11:00:00","2025-01-04 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2149460,2149460,0.091961152851582,0,0
"2025-01-04 12:00:00","2025-01-04 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2262531,2262531,0.096798151731491,0,0
"2025-01-04 13:00:00","2025-01-04 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2180142,2180142,0.09327282756567,0,0
"2025-01-04 14:00:00","2025-01-04 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1491815,1491815,0.063823901116848,0,0
"2025-01-04 15:00:00","2025-01-04 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,206052,206052,0.0088154328987002,0,0
"2025-01-04 16:00:00","2025-01-04 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 17:00:00","2025-01-04 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 18:00:00","2025-01-04 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 19:00:00","2025-01-04 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 20:00:00","2025-01-04 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 21:00:00","2025-01-04 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 22:00:00","2025-01-04 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 23:00:00","2025-01-05 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 00:00:00","2025-01-05 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 01:00:00","2025-01-05 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 02:00:00","2025-01-05 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 03:00:00","2025-01-05 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 04:00:00","2025-01-05 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 05:00:00","2025-01-05 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 06:00:00","2025-01-05 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 07:00:00","2025-01-05 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 08:00:00","2025-01-05 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,36855,36855,0.0015766024589539,0,0
"2025-01-05 09:00:00","2025-01-05 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,384298,384298,0.016439650207758,0,0
"2025-01-05 10:00:00","2025-01-05 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,547075,547075,0.023402849212289,0,0
"2025-01-05 11:00:00","2025-01-05 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,531924,531924,0.022754600271583,0,0
"2025-01-05 12:00:00","2025-01-05 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,467661,467661,0.020005449652672,0,0
"2025-01-05 13:00:00","2025-01-05 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,367300,367300,0.015712175518274,0,0
"2025-01-05 14:00:00","2025-01-05 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,179904,179904,0.0076957875862718,0,0
"2025-01-05 15:00:00","2025-01-05 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,10807,10807,0.00046229074359871,0,0
"2025-01-05 16:00:00","2025-01-05 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 17:00:00","2025-01-05 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 18:00:00","2025-01-05 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 19:00:00","2025-01-05 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 20:00:00","2025-01-05 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 21:00:00","2025-01-05 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 22:00:00","2025-01-05 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 23:00:00","2025-01-06 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 00:00:00","2025-01-06 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 01:00:00","2025-01-06 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 02:00:00","2025-01-06 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 03:00:00","2025-01-06 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 04:00:00","2025-01-06 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 05:00:00","2025-01-06 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 06:00:00","2025-01-06 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 07:00:00","2025-01-06 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 08:00:00","2025-01-06 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,93932,93932,0.0040177488699555,0,0
"2025-01-06 09:00:00","2025-01-06 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,603879,603879,0.025829624384642,0,0
"2025-01-06 10:00:00","2025-01-06 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1215283,1215283,0.051980901509523,0,0
"2025-01-06 11:00:00","2025-01-06 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1687862,1687862,0.072193972766399,0,0
"2025-01-06 12:00:00","2025-01-06 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1092871,1092871,0.046744551509619,0,0
"2025-01-06 13:00:00","2025-01-06 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,750044,750044,0.03208089992404,0,0
"2025-01-06 14:00:00","2025-01-06 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,595482,595482,0.025469824671745,0,0
"2025-01-06 15:00:00","2025-01-06 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,107246,107246,0.0045870942994952,0,0
"2025-01-06 16:00:00","2025-01-06 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,26,26,1.1120549743282E-6,0,0
"2025-01-06 17:00:00","2025-01-06 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 18:00:00","2025-01-06 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 19:00:00","2025-01-06 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 20:00:00","2025-01-06 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 21:00:00","2025-01-06 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 22:00:00","2025-01-06 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 23:00:00","2025-01-07 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 00:00:00","2025-01-07 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 01:00:00","2025-01-07 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 02:00:00","2025-01-07 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 03:00:00","2025-01-07 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 04:00:00","2025-01-07 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 05:00:00","2025-01-07 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 06:00:00","2025-01-07 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 07:00:00","2025-01-07 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 08:00:00","2025-01-07 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,189393,189393,0.0080998968333006,0,0
"2025-01-07 09:00:00","2025-01-07 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,983616,983616,0.042066726833582,0,0
"2025-01-07 10:00:00","2025-01-07 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2892736,2892736,0.12371412664652,0,0
"2025-01-07 11:00:00","2025-01-07 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4234211,4234211,0.18108449876308,0,0
"2025-01-07 12:00:00","2025-01-07 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4904208,4904208,0.20973700284958,0,0
"2025-01-07 13:00:00","2025-01-07 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3013600,3013600,0.12888137996197,0,0
"2025-01-07 14:00:00","2025-01-07 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1386964,1386964,0.059315349906683,0,0
"2025-01-07 15:00:00","2025-01-07 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,292310,292310,0.012500964105129,0,0
"2025-01-07 16:00:00","2025-01-07 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 17:00:00","2025-01-07 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 18:00:00","2025-01-07 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 19:00:00","2025-01-07 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 20:00:00","2025-01-07 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 21:00:00","2025-01-07 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 22:00:00","2025-01-07 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 23:00:00","2025-01-08 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 00:00:00","2025-01-08 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 01:00:00","2025-01-08 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 02:00:00","2025-01-08 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 03:00:00","2025-01-08 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 04:00:00","2025-01-08 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 05:00:00","2025-01-08 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 06:00:00","2025-01-08 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 07:00:00","2025-01-08 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 08:00:00","2025-01-08 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,493581,493581,0.021106589585543,0,0
"2025-01-08 09:00:00","2025-01-08 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3567581,3567581,0.15255677700043,0,0
"2025-01-08 10:00:00","2025-01-08 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5379404,5379404,0.23003299534321,0,0
"2025-01-08 11:00:00","2025-01-08 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5574759,5574759,0.23838500678539,0,0
"2025-01-08 12:00:00","2025-01-08 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4973725,4973725,0.21268300712109,0,0
"2025-01-08 13:00:00","2025-01-08 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2755862,2755862,0.11784374713898,0,0
"2025-01-08 14:00:00","2025-01-08 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1126363,1126363,0.048164274543524,0,0
"2025-01-08 15:00:00","2025-01-08 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,250546,250546,0.010713522322476,0,0
"2025-01-08 16:00:00","2025-01-08 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 17:00:00","2025-01-08 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 18:00:00","2025-01-08 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 19:00:00","2025-01-08 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 20:00:00","2025-01-08 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 21:00:00","2025-01-08 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 22:00:00","2025-01-08 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 23:00:00","2025-01-09 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 00:00:00","2025-01-09 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 01:00:00","2025-01-09 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 02:00:00","2025-01-09 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 03:00:00","2025-01-09 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 04:00:00","2025-01-09 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 05:00:00","2025-01-09 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 06:00:00","2025-01-09 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 07:00:00","2025-01-09 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 08:00:00","2025-01-09 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,20493,20493,0.00087621301645413,0,0
"2025-01-09 09:00:00","2025-01-09 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,481230,481230,0.02057571336627,0,0
"2025-01-09 10:00:00","2025-01-09 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2399855,2399855,0.10260915011168,0,0
"2025-01-09 11:00:00","2025-01-09 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4228624,4228624,0.18079949915409,0,0
"2025-01-09 12:00:00","2025-01-09 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5493637,5493637,0.23488500714302,0,0
"2025-01-09 13:00:00","2025-01-09 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4925124,4925124,0.21057699620724,0,0
"2025-01-09 14:00:00","2025-01-09 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3090085,3090085,0.1321178227663,0,0
"2025-01-09 15:00:00","2025-01-09 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,773940,773940,0.033089958131313,0,0
"2025-01-09 16:00:00","2025-01-09 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1474,1474,6.3020997913554E-5,0,0
"2025-01-09 17:00:00","2025-01-09 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 18:00:00","2025-01-09 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 19:00:00","2025-01-09 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 20:00:00","2025-01-09 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 21:00:00","2025-01-09 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 22:00:00","2025-01-09 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
